"Year","Quarter","Month","DayofMonth","DayOfWeek","FlightDate","UniqueCarrier","AirlineID","Carrier","TailNum","FlightNum","OriginAirportID","OriginAirportSeqID","OriginCityMarketID","Origin","OriginCityName","OriginState","OriginStateFips","OriginStateName","OriginWac","DestAirportID","DestAirportSeqID","DestCityMarketID","Dest","DestCityName","DestState","DestStateFips","DestStateName","DestWac","CRSDepTime","DepTime","DepDelay","DepDelayMinutes","DepDel15","DepartureDelayGroups","DepTimeBlk","TaxiOut","WheelsOff","WheelsOn","TaxiIn","CRSArrTime","ArrTime","ArrDelay","ArrDelayMinutes","ArrDel15","ArrivalDelayGroups","ArrTimeBlk","Cancelled","CancellationCode","Diverted","CRSElapsedTime","ActualElapsedTime","AirTime","Flights","Distance","DistanceGroup","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay","FirstDepTime","TotalAddGTime","LongestAddGTime","DivAirportLandings","DivReachedDest","DivActualElapsedTime","DivArrDelay","DivDistance","Div1Airport","Div1AirportID","Div1AirportSeqID","Div1WheelsOn","Div1TotalGTime","Div1LongestGTime","Div1WheelsOff","Div1TailNum","Div2Airport","Div2AirportID","Div2AirportSeqID","Div2WheelsOn","Div2TotalGTime","Div2LongestGTime","Div2WheelsOff","Div2TailNum","Div3Airport","Div3AirportID","Div3AirportSeqID","Div3WheelsOn","Div3TotalGTime","Div3LongestGTime","Div3WheelsOff","Div3TailNum","Div4Airport","Div4AirportID","Div4AirportSeqID","Div4WheelsOn","Div4TotalGTime","Div4LongestGTime","Div4WheelsOff","Div4TailNum","Div5Airport","Div5AirportID","Div5AirportSeqID","Div5WheelsOn","Div5TotalGTime","Div5LongestGTime","Div5WheelsOff","Div5TailNum",
2014,3,9,13,6,2014-09-13,"AA",19805,"AA","N3HUAA","155",12889,1288903,32211,"LAS","Las Vegas, NV","NV","32","Nevada",85,12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,"0725","0850",85.00,85.00,1.00,5,"0700-0759",13.00,"0903","0942",12.00,"0835","0954",79.00,79.00,1.00,5,"0800-0859",0.00,"",0.00,70.00,64.00,39.00,1.00,236.00,1,79.00,0.00,0.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,14,7,2014-09-14,"AA",19805,"AA","N3GMAA","155",12889,1288903,32211,"LAS","Las Vegas, NV","NV","32","Nevada",85,12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,"0725","0721",-4.00,0.00,0.00,-1,"0700-0759",12.00,"0733","0813",8.00,"0835","0821",-14.00,0.00,0.00,-1,"0800-0859",0.00,"",0.00,70.00,60.00,40.00,1.00,236.00,1,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,15,1,2014-09-15,"AA",19805,"AA","N3CSAA","155",12889,1288903,32211,"LAS","Las Vegas, NV","NV","32","Nevada",85,12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,"0725","0722",-3.00,0.00,0.00,-1,"0700-0759",13.00,"0735","0814",10.00,"0835","0824",-11.00,0.00,0.00,-1,"0800-0859",0.00,"",0.00,70.00,62.00,39.00,1.00,236.00,1,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,16,2,2014-09-16,"AA",19805,"AA","N3EJAA","155",12889,1288903,32211,"LAS","Las Vegas, NV","NV","32","Nevada",85,12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,"0725","0733",8.00,8.00,0.00,0,"0700-0759",12.00,"0745","0825",13.00,"0835","0838",3.00,3.00,0.00,0,"0800-0859",0.00,"",0.00,70.00,65.00,40.00,1.00,236.00,1,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,17,3,2014-09-17,"AA",19805,"AA","N3GYAA","155",12889,1288903,32211,"LAS","Las Vegas, NV","NV","32","Nevada",85,12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,"0725","0715",-10.00,0.00,0.00,-1,"0700-0759",14.00,"0729","0807",5.00,"0835","0812",-23.00,0.00,0.00,-2,"0800-0859",0.00,"",0.00,70.00,57.00,38.00,1.00,236.00,1,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,18,4,2014-09-18,"AA",19805,"AA","N3GVAA","155",12889,1288903,32211,"LAS","Las Vegas, NV","NV","32","Nevada",85,12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,"0725","0719",-6.00,0.00,0.00,-1,"0700-0759",11.00,"0730","0811",11.00,"0835","0822",-13.00,0.00,0.00,-1,"0800-0859",0.00,"",0.00,70.00,63.00,41.00,1.00,236.00,1,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,19,5,2014-09-19,"AA",19805,"AA","N3FTAA","155",12889,1288903,32211,"LAS","Las Vegas, NV","NV","32","Nevada",85,12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,"0725","0717",-8.00,0.00,0.00,-1,"0700-0759",11.00,"0728","0812",10.00,"0835","0822",-13.00,0.00,0.00,-1,"0800-0859",0.00,"",0.00,70.00,65.00,44.00,1.00,236.00,1,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,20,6,2014-09-20,"AA",19805,"AA","N3AHAA","155",12889,1288903,32211,"LAS","Las Vegas, NV","NV","32","Nevada",85,12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,"0725","0718",-7.00,0.00,0.00,-1,"0700-0759",16.00,"0734","0816",6.00,"0835","0822",-13.00,0.00,0.00,-1,"0800-0859",0.00,"",0.00,70.00,64.00,42.00,1.00,236.00,1,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,21,7,2014-09-21,"AA",19805,"AA","N3ETAA","155",12889,1288903,32211,"LAS","Las Vegas, NV","NV","32","Nevada",85,12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,"0725","0720",-5.00,0.00,0.00,-1,"0700-0759",10.00,"0730","0813",5.00,"0835","0818",-17.00,0.00,0.00,-2,"0800-0859",0.00,"",0.00,70.00,58.00,43.00,1.00,236.00,1,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,22,1,2014-09-22,"AA",19805,"AA","N3DRAA","155",12889,1288903,32211,"LAS","Las Vegas, NV","NV","32","Nevada",85,12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,"0725","0720",-5.00,0.00,0.00,-1,"0700-0759",19.00,"0739","0821",4.00,"0835","0825",-10.00,0.00,0.00,-1,"0800-0859",0.00,"",0.00,70.00,65.00,42.00,1.00,236.00,1,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,23,2,2014-09-23,"AA",19805,"AA","N3JLAA","155",12889,1288903,32211,"LAS","Las Vegas, NV","NV","32","Nevada",85,12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,"0725","0716",-9.00,0.00,0.00,-1,"0700-0759",8.00,"0724","0806",9.00,"0835","0815",-20.00,0.00,0.00,-2,"0800-0859",0.00,"",0.00,70.00,59.00,42.00,1.00,236.00,1,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,24,3,2014-09-24,"AA",19805,"AA","N3FCAA","155",12889,1288903,32211,"LAS","Las Vegas, NV","NV","32","Nevada",85,12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,"0725","0718",-7.00,0.00,0.00,-1,"0700-0759",16.00,"0734","0814",8.00,"0835","0822",-13.00,0.00,0.00,-1,"0800-0859",0.00,"",0.00,70.00,64.00,40.00,1.00,236.00,1,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,25,4,2014-09-25,"AA",19805,"AA","N3CYAA","155",12889,1288903,32211,"LAS","Las Vegas, NV","NV","32","Nevada",85,12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,"0725","0717",-8.00,0.00,0.00,-1,"0700-0759",17.00,"0734","0816",13.00,"0835","0829",-6.00,0.00,0.00,-1,"0800-0859",0.00,"",0.00,70.00,72.00,42.00,1.00,236.00,1,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,26,5,2014-09-26,"AA",19805,"AA","N3DUAA","155",12889,1288903,32211,"LAS","Las Vegas, NV","NV","32","Nevada",85,12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,"0725","0720",-5.00,0.00,0.00,-1,"0700-0759",9.00,"0729","0810",28.00,"0835","0838",3.00,3.00,0.00,0,"0800-0859",0.00,"",0.00,70.00,78.00,41.00,1.00,236.00,1,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,27,6,2014-09-27,"AA",19805,"AA","N3HKAA","155",12889,1288903,32211,"LAS","Las Vegas, NV","NV","32","Nevada",85,12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,"0725","0720",-5.00,0.00,0.00,-1,"0700-0759",12.00,"0732","0818",11.00,"0835","0829",-6.00,0.00,0.00,-1,"0800-0859",0.00,"",0.00,70.00,69.00,46.00,1.00,236.00,1,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,28,7,2014-09-28,"AA",19805,"AA","N3HJAA","155",12889,1288903,32211,"LAS","Las Vegas, NV","NV","32","Nevada",85,12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,"0725","0724",-1.00,0.00,0.00,-1,"0700-0759",9.00,"0733","0814",8.00,"0835","0822",-13.00,0.00,0.00,-1,"0800-0859",0.00,"",0.00,70.00,58.00,41.00,1.00,236.00,1,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,29,1,2014-09-29,"AA",19805,"AA","N3BMAA","155",12889,1288903,32211,"LAS","Las Vegas, NV","NV","32","Nevada",85,12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,"0725","0719",-6.00,0.00,0.00,-1,"0700-0759",15.00,"0734","0814",14.00,"0835","0828",-7.00,0.00,0.00,-1,"0800-0859",0.00,"",0.00,70.00,69.00,40.00,1.00,236.00,1,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,30,2,2014-09-30,"AA",19805,"AA","N3BFAA","155",12889,1288903,32211,"LAS","Las Vegas, NV","NV","32","Nevada",85,12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,"0725","0719",-6.00,0.00,0.00,-1,"0700-0759",10.00,"0729","0808",6.00,"0835","0814",-21.00,0.00,0.00,-2,"0800-0859",0.00,"",0.00,70.00,55.00,39.00,1.00,236.00,1,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,1,1,2014-09-01,"AA",19805,"AA","N586AA","156",12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,15016,1501603,31123,"STL","St. Louis, MO","MO","29","Missouri",64,"1155","1149",-6.00,0.00,0.00,-1,"1100-1159",15.00,"1204","1710",4.00,"1730","1714",-16.00,0.00,0.00,-2,"1700-1759",0.00,"",0.00,215.00,205.00,186.00,1.00,1592.00,7,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,2,2,2014-09-02,"AA",19805,"AA","N596AA","156",12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,15016,1501603,31123,"STL","St. Louis, MO","MO","29","Missouri",64,"1155","1159",4.00,4.00,0.00,0,"1100-1159",12.00,"1211","1724",3.00,"1730","1727",-3.00,0.00,0.00,-1,"1700-1759",0.00,"",0.00,215.00,208.00,193.00,1.00,1592.00,7,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,3,3,2014-09-03,"AA",19805,"AA","N4YRAA","156",12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,15016,1501603,31123,"STL","St. Louis, MO","MO","29","Missouri",64,"1155","1204",9.00,9.00,0.00,0,"1100-1159",11.00,"1215","1724",3.00,"1730","1727",-3.00,0.00,0.00,-1,"1700-1759",0.00,"",0.00,215.00,203.00,189.00,1.00,1592.00,7,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,4,4,2014-09-04,"AA",19805,"AA","N4YDAA","156",12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,15016,1501603,31123,"STL","St. Louis, MO","MO","29","Missouri",64,"1155","1152",-3.00,0.00,0.00,-1,"1100-1159",12.00,"1204","1712",5.00,"1730","1717",-13.00,0.00,0.00,-1,"1700-1759",0.00,"",0.00,215.00,205.00,188.00,1.00,1592.00,7,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,5,5,2014-09-05,"AA",19805,"AA","N4YTAA","156",12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,15016,1501603,31123,"STL","St. Louis, MO","MO","29","Missouri",64,"1155","1147",-8.00,0.00,0.00,-1,"1100-1159",15.00,"1202","1724",2.00,"1730","1726",-4.00,0.00,0.00,-1,"1700-1759",0.00,"",0.00,215.00,219.00,202.00,1.00,1592.00,7,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,6,6,2014-09-06,"AA",19805,"AA","N514AA","156",12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,15016,1501603,31123,"STL","St. Louis, MO","MO","29","Missouri",64,"1155","1150",-5.00,0.00,0.00,-1,"1100-1159",17.00,"1207","1710",3.00,"1730","1713",-17.00,0.00,0.00,-2,"1700-1759",0.00,"",0.00,215.00,203.00,183.00,1.00,1592.00,7,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,7,7,2014-09-07,"AA",19805,"AA","N556AA","156",12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,15016,1501603,31123,"STL","St. Louis, MO","MO","29","Missouri",64,"1155","1153",-2.00,0.00,0.00,-1,"1100-1159",12.00,"1205","1708",2.00,"1730","1710",-20.00,0.00,0.00,-2,"1700-1759",0.00,"",0.00,215.00,197.00,183.00,1.00,1592.00,7,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,8,1,2014-09-08,"AA",19805,"AA","N4YAAA","156",12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,15016,1501603,31123,"STL","St. Louis, MO","MO","29","Missouri",64,"1155","1148",-7.00,0.00,0.00,-1,"1100-1159",13.00,"1201","1702",3.00,"1730","1705",-25.00,0.00,0.00,-2,"1700-1759",0.00,"",0.00,215.00,197.00,181.00,1.00,1592.00,7,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,9,2,2014-09-09,"AA",19805,"AA","N438AA","156",12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,15016,1501603,31123,"STL","St. Louis, MO","MO","29","Missouri",64,"1155","1149",-6.00,0.00,0.00,-1,"1100-1159",16.00,"1205","1858",6.00,"1730","1904",,,,,"1700-1759",0.00,"",1.00,215.00,,,1.00,1592.00,7,,,,,,"",,,1,1.00,315.00,94.00,0.00,"MCI",13198,1319801,"1740",41.00,41.00,"1821","N438AA","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,10,3,2014-09-10,"AA",19805,"AA","N4XGAA","156",12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,15016,1501603,31123,"STL","St. Louis, MO","MO","29","Missouri",64,"1155","1151",-4.00,0.00,0.00,-1,"1100-1159",13.00,"1204","1709",5.00,"1730","1714",-16.00,0.00,0.00,-2,"1700-1759",0.00,"",0.00,215.00,203.00,185.00,1.00,1592.00,7,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,11,4,2014-09-11,"AA",19805,"AA","N4XDAA","156",12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,15016,1501603,31123,"STL","St. Louis, MO","MO","29","Missouri",64,"1155","1146",-9.00,0.00,0.00,-1,"1100-1159",20.00,"1206","1713",4.00,"1730","1717",-13.00,0.00,0.00,-1,"1700-1759",0.00,"",0.00,215.00,211.00,187.00,1.00,1592.00,7,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,12,5,2014-09-12,"AA",19805,"AA","N575AA","156",12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,15016,1501603,31123,"STL","St. Louis, MO","MO","29","Missouri",64,"1155","1153",-2.00,0.00,0.00,-1,"1100-1159",19.00,"1212","1717",5.00,"1730","1722",-8.00,0.00,0.00,-1,"1700-1759",0.00,"",0.00,215.00,209.00,185.00,1.00,1592.00,7,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,13,6,2014-09-13,"AA",19805,"AA","N575AA","156",12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,15016,1501603,31123,"STL","St. Louis, MO","MO","29","Missouri",64,"1155","1143",-12.00,0.00,0.00,-1,"1100-1159",15.00,"1158","1701",2.00,"1730","1703",-27.00,0.00,0.00,-2,"1700-1759",0.00,"",0.00,215.00,200.00,183.00,1.00,1592.00,7,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,14,7,2014-09-14,"AA",19805,"AA","N599AA","156",12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,15016,1501603,31123,"STL","St. Louis, MO","MO","29","Missouri",64,"1155","1148",-7.00,0.00,0.00,-1,"1100-1159",15.00,"1203","1703",4.00,"1730","1707",-23.00,0.00,0.00,-2,"1700-1759",0.00,"",0.00,215.00,199.00,180.00,1.00,1592.00,7,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,15,1,2014-09-15,"AA",19805,"AA","N578AA","156",12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,15016,1501603,31123,"STL","St. Louis, MO","MO","29","Missouri",64,"1155","1150",-5.00,0.00,0.00,-1,"1100-1159",16.00,"1206","1715",4.00,"1730","1719",-11.00,0.00,0.00,-1,"1700-1759",0.00,"",0.00,215.00,209.00,189.00,1.00,1592.00,7,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,16,2,2014-09-16,"AA",19805,"AA","N4XSAA","156",12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,15016,1501603,31123,"STL","St. Louis, MO","MO","29","Missouri",64,"1155","1149",-6.00,0.00,0.00,-1,"1100-1159",12.00,"1201","1708",2.00,"1730","1710",-20.00,0.00,0.00,-2,"1700-1759",0.00,"",0.00,215.00,201.00,187.00,1.00,1592.00,7,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,17,3,2014-09-17,"AA",19805,"AA","N4XWAA","156",12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,15016,1501603,31123,"STL","St. Louis, MO","MO","29","Missouri",64,"1155","1152",-3.00,0.00,0.00,-1,"1100-1159",15.00,"1207","1713",2.00,"1730","1715",-15.00,0.00,0.00,-1,"1700-1759",0.00,"",0.00,215.00,203.00,186.00,1.00,1592.00,7,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,18,4,2014-09-18,"AA",19805,"AA","N403AA","156",12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,15016,1501603,31123,"STL","St. Louis, MO","MO","29","Missouri",64,"1155","1150",-5.00,0.00,0.00,-1,"1100-1159",25.00,"1215","1727",6.00,"1730","1733",3.00,3.00,0.00,0,"1700-1759",0.00,"",0.00,215.00,223.00,192.00,1.00,1592.00,7,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,19,5,2014-09-19,"AA",19805,"AA","N424AA","156",12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,15016,1501603,31123,"STL","St. Louis, MO","MO","29","Missouri",64,"1155","1149",-6.00,0.00,0.00,-1,"1100-1159",11.00,"1200","1702",2.00,"1730","1704",-26.00,0.00,0.00,-2,"1700-1759",0.00,"",0.00,215.00,195.00,182.00,1.00,1592.00,7,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,20,6,2014-09-20,"AA",19805,"AA","N599AA","156",12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,15016,1501603,31123,"STL","St. Louis, MO","MO","29","Missouri",64,"1155","1149",-6.00,0.00,0.00,-1,"1100-1159",19.00,"1208","1712",3.00,"1730","1715",-15.00,0.00,0.00,-1,"1700-1759",0.00,"",0.00,215.00,206.00,184.00,1.00,1592.00,7,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,21,7,2014-09-21,"AA",19805,"AA","N599AA","156",12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,15016,1501603,31123,"STL","St. Louis, MO","MO","29","Missouri",64,"1155","1154",-1.00,0.00,0.00,-1,"1100-1159",17.00,"1211","1716",2.00,"1730","1718",-12.00,0.00,0.00,-1,"1700-1759",0.00,"",0.00,215.00,204.00,185.00,1.00,1592.00,7,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,22,1,2014-09-22,"AA",19805,"AA","N597AA","156",12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,15016,1501603,31123,"STL","St. Louis, MO","MO","29","Missouri",64,"1155","1150",-5.00,0.00,0.00,-1,"1100-1159",12.00,"1202","1713",9.00,"1730","1722",-8.00,0.00,0.00,-1,"1700-1759",0.00,"",0.00,215.00,212.00,191.00,1.00,1592.00,7,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,23,2,2014-09-23,"AA",19805,"AA","N4YDAA","156",12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,15016,1501603,31123,"STL","St. Louis, MO","MO","29","Missouri",64,"1155","1149",-6.00,0.00,0.00,-1,"1100-1159",12.00,"1201","1708",3.00,"1730","1711",-19.00,0.00,0.00,-2,"1700-1759",0.00,"",0.00,215.00,202.00,187.00,1.00,1592.00,7,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,24,3,2014-09-24,"AA",19805,"AA","N4XWAA","156",12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,15016,1501603,31123,"STL","St. Louis, MO","MO","29","Missouri",64,"1155","1149",-6.00,0.00,0.00,-1,"1100-1159",16.00,"1205","1720",3.00,"1730","1723",-7.00,0.00,0.00,-1,"1700-1759",0.00,"",0.00,215.00,214.00,195.00,1.00,1592.00,7,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,25,4,2014-09-25,"AA",19805,"AA","N434AA","156",12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,15016,1501603,31123,"STL","St. Louis, MO","MO","29","Missouri",64,"1155","1148",-7.00,0.00,0.00,-1,"1100-1159",15.00,"1203","1723",3.00,"1730","1726",-4.00,0.00,0.00,-1,"1700-1759",0.00,"",0.00,215.00,218.00,200.00,1.00,1592.00,7,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,26,5,2014-09-26,"AA",19805,"AA","N4YCAA","156",12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,15016,1501603,31123,"STL","St. Louis, MO","MO","29","Missouri",64,"1155","1151",-4.00,0.00,0.00,-1,"1100-1159",19.00,"1210","1722",16.00,"1730","1738",8.00,8.00,0.00,0,"1700-1759",0.00,"",0.00,215.00,227.00,192.00,1.00,1592.00,7,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,27,6,2014-09-27,"AA",19805,"AA","N4XYAA","156",12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,15016,1501603,31123,"STL","St. Louis, MO","MO","29","Missouri",64,"1155","1152",-3.00,0.00,0.00,-1,"1100-1159",15.00,"1207","1715",3.00,"1730","1718",-12.00,0.00,0.00,-1,"1700-1759",0.00,"",0.00,215.00,206.00,188.00,1.00,1592.00,7,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2014,3,9,28,7,2014-09-28,"AA",19805,"AA","N4XYAA","156",12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,15016,1501603,31123,"STL","St. Louis, MO","MO","29","Missouri",64,"1155","1158",3.00,3.00,0.00,0,"1100-1159",15.00,"1213","1715",5.00,"1730","1720",-10.00,0.00,0.00,-1,"1700-1759",0.00,"",0.00,215.00,202.00,182.00,1.00,1592.00,7,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
